,name,tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,内服,4.0,0.045758,0.019472,-0.003171,0.016978,-0.006124,-0.036018,0.062392,-0.021876,0.035987,0.016908,0.014843,0.004223,-0.021584,-0.013751,0.049809,-0.023695,-0.038977,0.009214,-0.038402,-0.000994,-0.015939,0.074853,0.031792,0.002068,-0.031795,0.061053,0.022406,0.020212,0.039872,-0.006462,0.003472,-0.055629,-0.005556,-0.013684,0.029926,0.010921,-0.033262,-0.010089,0.002939,-0.043058,0.038384,0.042068,-0.008974,-0.019906,-0.001679,0.003218,-0.018606,0.017161,-0.002615,-0.017365,-0.029377,-0.035364,0.027631,0.011227,-0.022204,-0.049362,0.010796,-0.04093,-0.010092,0.05973,-0.07934,0.012884,-0.024122,0.025564,-0.019872,-0.03026,-0.016135,-0.00074,0.044882,0.014618,-0.050499,0.007954,-0.019743,0.023907,-0.061966,-0.015287,0.001599,-0.044455,0.014578,0.009572,-0.006474,0.019597,0.011866,0.024255,0.026481,-0.063934,-0.030447,-0.004656,0.015048,-0.036189,-0.024645,0.034328,-0.019983,-0.025392,-0.032375,0.025412,-0.019749,0.000929,-0.019206,0.032457
21,芪,4.0,0.022451,-0.00042,-0.018643,0.030669,-0.009623,-0.083785,0.081996,-0.032589,0.06773,0.09218,0.008229,-0.066406,0.002534,-0.000743,0.09498,0.007747,-0.086674,0.010816,-0.032709,0.036875,-0.048197,0.083252,0.085234,-0.00682,-0.007318,0.065651,0.038307,-0.001085,0.073921,-0.022477,0.043194,-0.091383,-0.01773,-0.006492,0.049336,-0.009382,-0.034156,-0.001886,0.007447,-0.053499,0.010054,0.075587,-0.022706,-0.046842,0.046566,0.030151,0.001711,0.01758,-0.01269,0.059172,0.019831,-0.044995,-0.005826,0.036712,0.027495,-0.047808,0.07411,-0.109817,-0.003632,0.089054,-0.103353,0.019529,0.006001,0.016616,0.018287,-0.029958,0.008126,-0.011697,0.038421,0.043717,-0.027853,-0.004224,-0.027348,0.08897,-0.0777,-0.024083,0.00043,-0.046561,0.043131,-0.003386,0.005097,0.029848,0.088241,0.098501,0.069958,-0.073791,-0.050271,-0.020381,0.031055,-0.044446,-0.045037,0.02859,-0.014651,-0.07178,-0.013469,0.026014,0.016337,0.050652,-0.008749,-0.007349
22,肝风,2.0,0.012166,0.07203,0.03919,0.032309,-0.053715,0.032174,0.031817,0.035027,-0.032501,0.039012,-0.027118,0.038066,0.029087,-0.011589,0.060921,-0.037529,-0.000241,-0.017896,0.038094,-0.025431,0.025831,0.058998,0.013465,-0.008121,-0.025195,0.069,0.099061,-0.006236,0.04201,0.019492,-0.001746,0.036399,-0.029275,-0.012768,-0.025576,-0.031779,-0.033588,-0.019786,-0.016629,-0.052027,-0.013492,0.040042,0.014289,-0.006005,0.003652,0.025203,-0.020131,0.002993,0.070549,-0.07948,-0.04199,-0.004531,0.048862,0.024299,0.014352,0.043821,-0.02041,-0.030562,-0.031485,0.014946,-0.039947,-0.002358,0.014923,0.015057,-0.001308,0.002314,-0.016374,-0.016176,0.024549,-0.000216,-0.073635,-0.002869,-0.005008,0.039933,-0.022081,-0.008148,0.017318,-0.049359,0.004084,0.057836,0.001827,0.031678,0.026894,-0.008742,-0.027027,0.022278,-0.005427,-0.065898,0.027471,-0.08263,0.028361,0.031083,0.055203,-0.031145,0.013191,-0.007959,-0.005498,-0.020985,0.040906,-0.036301
23,苓,4.0,-0.005491,0.016701,-0.00943,-0.024999,-0.027569,0.010188,0.012933,0.01568,0.02168,0.01545,0.019065,-0.023983,0.042474,-0.00279,0.019366,-0.047164,-0.020386,-0.009991,0.029195,0.006165,-0.013818,-0.010413,0.048635,-0.003924,-0.006807,-0.007479,0.0309,-0.024613,0.010282,-0.027544,0.048126,-0.027833,-0.002142,-0.014127,0.026018,-0.001858,0.013662,0.042792,0.003666,-0.015918,-0.016518,0.03429,0.006601,0.008867,0.007496,0.00737,-0.00227,-0.006485,0.008076,-0.009837,0.006881,-0.020156,0.002873,0.032612,0.028392,-0.023299,0.05646,-0.029792,0.016865,0.021239,-0.043785,-0.023796,-0.015581,0.046412,-0.019007,-0.010175,0.00712,-0.002166,0.022443,0.043774,-0.0329,0.004622,-0.004599,0.016987,-0.027416,0.016844,-0.009983,-0.046301,0.00215,0.036493,0.005866,0.042048,0.03106,0.02913,0.01979,0.015358,0.001828,-0.007783,-0.002294,-0.008416,-0.002595,-0.000654,0.008594,0.004906,0.016332,-0.011454,0.016661,-0.000289,-0.007154,0.003877
24,荆芥,4.0,0.01362,-0.008189,-0.037637,0.005579,-9.4e-05,-0.050367,0.046338,-0.025339,0.031394,0.037485,0.016405,-0.030921,0.001453,-0.025201,0.033165,-0.020742,-0.045596,0.014651,-0.042128,0.014332,-0.014918,0.031684,0.051744,0.012613,-0.035014,0.037734,0.020754,-0.040518,0.038638,-0.025304,0.062543,-0.052022,0.008901,-0.020146,0.012128,0.010518,-0.04252,-0.029509,-0.023496,-0.046559,0.051869,0.037069,-0.006246,-0.035426,-0.004075,0.020837,0.005816,0.011259,0.008152,0.026292,0.010294,-0.031457,-0.019749,0.036248,0.043554,-0.063196,0.075741,-0.042471,0.016373,0.03098,-0.057069,-0.0064,-0.015204,0.03755,-0.020184,-0.006491,-0.002599,0.003416,0.028324,0.051535,-0.033078,0.020598,-0.026867,0.031155,-0.039903,-0.033742,-0.020459,-0.020489,0.021676,0.023755,0.028061,0.015935,0.043686,0.042563,0.040805,-0.060597,-0.006142,-0.014458,0.017773,-0.0178,-0.019137,0.006342,-0.015132,-0.03421,0.011642,0.022488,0.009878,-0.014597,0.005867,0.00994
25,煎药,4.0,0.014984,0.026312,0.015115,0.012244,-0.008787,0.015793,0.011934,0.025359,-0.029385,0.019428,-0.020005,0.006425,0.024661,-0.007808,0.039444,-0.000571,0.025246,-0.004573,0.018357,-0.003057,0.011288,0.019588,0.00442,-0.015034,-0.008795,0.029725,0.054115,-0.001449,0.02316,0.01692,0.000533,0.016127,-0.017394,0.011266,-0.024901,-0.047135,-0.006009,-0.029676,-0.017931,-0.036727,-0.00793,0.01858,0.005568,0.009505,0.007329,0.010279,-0.029308,0.023529,0.026444,-0.034663,-0.020233,0.000733,0.014489,0.005029,0.00576,0.018032,-0.007714,-0.002088,-0.024007,-0.004028,0.004103,-0.001796,0.018782,0.009098,0.00637,0.031503,-0.023701,-0.039896,0.000833,0.016393,-0.025101,0.002729,0.00099,0.032748,-0.005661,-0.016587,0.022204,-0.021157,-0.014392,0.042892,-0.00801,0.03127,0.010347,0.011545,-0.013943,0.011135,0.002552,-0.020832,0.011832,-0.04147,0.0337,0.017442,0.014679,-0.028761,0.009607,-0.004965,-0.017406,0.023229,0.022547,-0.018077
26,恶风,3.0,0.034983,0.044734,-0.008441,0.038096,-0.032488,0.002829,0.051912,-0.020906,0.020736,-0.022629,0.023483,0.051174,-0.03388,-0.002745,0.004851,-0.062526,-0.073695,0.019949,-0.023385,-0.040408,0.035394,0.047064,-0.007639,0.030158,-0.080182,0.052995,0.052494,-0.025803,0.024563,-0.026317,0.056652,-0.006333,0.022688,-0.084295,-0.025471,0.060418,-0.069156,-0.04648,-0.013097,-0.042513,0.066351,0.01735,0.005395,-0.0655,-0.018041,0.019202,-0.00886,0.032721,0.05691,-0.053849,-0.020506,-0.016879,-0.01893,0.025926,0.035687,-0.065134,0.058401,-0.010651,0.026329,-0.004111,-0.051217,-0.008054,-0.017836,0.03926,-0.073034,-0.039061,0.011291,0.065993,0.038629,0.016027,-0.088974,-0.007429,-0.042168,-0.012203,-0.045314,-0.010759,-0.016462,0.011204,0.064625,0.026658,0.015372,-0.037259,0.007615,-0.024149,-0.038123,-0.015108,0.003113,-0.031399,0.017527,-0.017163,-0.0144,0.018942,0.024645,0.02477,0.021797,0.026918,0.022938,-0.085505,0.021891,0.022087
27,消瘦,2.0,0.051319,0.054929,-0.008556,0.033447,-0.032975,0.007335,0.061258,0.026925,-0.002975,0.033946,0.000698,0.045162,0.003338,-0.008779,0.055016,-0.03592,-0.022779,-0.013703,0.007724,-0.023301,0.009389,0.080447,0.020607,-0.01786,-0.051576,0.065855,0.073778,0.005922,0.042336,0.006711,-0.009371,0.002775,-0.016858,-0.053292,-0.011379,-0.044202,-0.031262,-0.012639,0.002225,-0.068989,-0.002769,0.031564,0.021485,-0.019543,0.020731,0.045732,-0.03938,0.012723,0.04815,-0.078866,-0.026384,-0.03075,0.035694,0.037753,0.00999,-0.007503,-0.003218,-0.029474,-0.015185,0.031875,-0.065801,0.013591,-0.005786,0.024884,-0.010184,-0.017497,-0.017831,0.003664,0.026685,-0.004378,-0.083683,0.006381,-0.020333,0.038716,-0.038339,-0.005213,0.009927,-0.040879,0.00961,0.032477,-0.029109,0.011178,0.028408,0.00166,-0.012296,-0.022076,-0.028914,-0.046966,0.025993,-0.069987,-0.004489,0.060656,0.009811,-0.015198,-0.009257,0.01933,-0.030158,-0.006377,0.020712,0.015345
28,枯,3.0,-0.014515,0.010618,0.014295,0.037735,-0.025154,0.015869,0.012041,0.014095,-0.012295,0.035318,-0.029415,-0.015422,0.031799,0.000331,0.044909,-0.004524,0.010618,-0.00272,0.034144,-0.005922,0.018713,0.012302,0.018437,-0.001578,-0.007341,0.035247,0.067923,-0.034831,0.016932,0.000801,0.044625,0.037312,-0.008551,0.00368,-0.028588,-0.020018,-0.013978,-0.028185,-0.027886,-0.032329,-0.021074,0.043445,0.009826,-0.006803,0.026168,0.031414,-0.009328,0.025554,0.063605,-0.017245,-0.010455,-0.000849,0.000677,0.021953,0.042565,0.027668,0.022671,-0.03105,-0.024708,-0.018433,-0.01278,-0.00017,0.022138,0.002051,-0.000127,0.015775,-0.005312,-0.017967,0.016414,0.037275,-0.042212,-0.000762,-0.018689,0.023723,-0.017853,-0.000643,0.009949,-0.029087,0.012951,0.047689,0.020813,0.035062,0.04812,0.011,-0.006431,0.026778,0.003665,-0.033013,0.015194,-0.035934,0.014599,0.003326,0.033071,-0.0316,0.041595,-0.010162,0.018902,-0.003703,0.030828,-0.057087
29,局方,4.0,0.020673,-0.02304,-0.047292,0.046562,0.012714,-0.057955,0.078605,-0.023061,0.048304,0.007456,0.015043,-0.01174,-0.008625,-0.034445,0.055975,0.022024,-0.02295,0.022106,-0.011912,0.023488,0.001648,0.0673,0.024562,0.013701,-0.044553,0.023653,0.053991,-0.017551,0.019411,-0.012893,0.049842,-0.024597,-0.01282,-0.035481,-0.00232,-0.011255,-0.042747,-0.052247,-0.035016,-0.053949,0.020248,0.023416,0.016134,-0.035539,0.011612,0.035438,0.022651,0.01125,0.028475,0.016474,0.058135,-0.009077,-0.004144,0.071272,0.044678,-0.042819,0.065751,-0.02733,-7.2e-05,0.000893,-0.04815,0.005611,0.005326,0.023329,0.020818,0.027226,-0.032609,-0.012769,0.040533,0.033581,-0.018514,0.011353,-0.00584,0.070982,-0.044742,-0.032314,0.012688,-0.003992,0.018881,0.036914,0.017183,-0.008882,0.055964,0.069841,0.055362,-0.065031,-0.018491,-0.034984,0.056038,-0.045486,-0.03406,0.00133,-0.021052,-0.061326,0.053444,0.034517,0.004394,-0.001562,0.012663,0.031726
30,问诊,4.0,-0.026499,0.017656,0.009704,-0.017277,-0.001793,0.031071,-0.020947,0.028449,-0.024488,-0.022089,-0.003374,0.007639,0.016387,-0.025503,0.00418,0.013353,0.055436,-0.008165,0.036521,0.021409,0.017558,-0.016218,-0.010529,0.000429,0.000791,-0.030889,0.030908,-0.004727,-0.028768,0.01631,-0.004356,0.018939,-0.028806,0.024352,-0.010752,-0.038459,0.002262,-2.5e-05,-0.015021,0.000484,-0.028613,-0.005489,0.035668,0.048792,-0.042181,-0.017721,0.026609,-0.033286,0.025232,-0.021682,0.020107,0.028759,0.029984,0.010606,0.00189,0.049371,-0.012232,0.043599,0.000691,-0.028286,0.022733,-0.035152,0.012951,0.024639,0.031196,0.051234,-0.03171,-0.032959,-0.01277,0.004887,0.011971,0.009622,0.050277,-0.002838,0.045087,-0.002215,0.006578,-0.01577,-0.036944,0.037359,0.004937,0.008437,-0.011685,-0.0036,-0.002371,0.029662,0.030651,-0.028052,0.012937,-0.029509,0.021999,-0.017097,0.022402,-0.015245,0.03238,-0.014988,-0.013405,-0.016288,0.010212,-0.001802
31,青紫,3.0,0.045902,0.054461,0.007209,0.019676,-0.045535,0.040498,0.02307,0.031106,-0.011678,0.048938,0.014378,0.038642,0.014966,-0.017188,0.042631,-0.072001,-0.013966,-0.033543,0.041038,-0.01891,0.003864,0.064379,0.019807,-0.013642,-0.052425,0.069034,0.046823,-0.028951,0.061227,0.011511,-0.00495,0.013433,-0.030945,-0.040091,-0.001841,-0.024309,-0.045869,0.010564,0.003567,-0.091916,0.001889,0.055992,0.033295,-0.038188,0.005828,0.046408,-0.043683,-0.00476,0.092073,-0.088265,-0.031719,-0.039215,0.063937,0.023597,0.019832,0.003502,0.003499,-0.022206,-1.4e-05,0.032228,-0.07297,-0.012833,-0.003222,0.029935,-0.026083,-0.032267,-0.006886,0.009637,0.02406,-0.007644,-0.097668,0.017996,-0.024612,0.012253,-0.0293,0.001133,-0.009048,-0.055239,0.016306,0.039143,-0.003235,0.024145,0.05415,-0.004007,0.001717,0.018626,-0.005946,-0.066434,0.018442,-0.067637,-0.017234,0.08658,0.046015,0.000473,0.003408,0.000254,-0.020285,-0.051262,0.039893,-0.013013
32,朱砂,4.0,0.012715,-0.008459,-0.047522,0.031322,0.007168,-0.055254,0.065668,-0.003294,0.014084,-0.030304,0.019298,0.011497,0.001641,-0.029541,0.030287,0.019826,0.006166,0.014184,0.018577,0.032017,0.022401,0.01797,-0.00051,0.019349,-0.056614,0.028997,0.09789,-0.008301,0.020611,0.004472,0.060524,0.00481,-0.009254,-0.035503,-0.016041,-0.027748,-0.037121,-0.059623,-0.034148,-0.042549,0.009452,-0.005996,0.02831,-0.01878,0.001281,0.027888,0.018245,0.037852,0.03437,-0.002959,0.065125,-0.000611,-0.012074,0.077612,0.060209,-0.018454,0.068832,-0.001201,0.013107,-0.024313,-0.019323,0.007394,0.012614,0.058799,0.023948,0.054559,-0.04686,-0.014223,0.031401,0.039463,-0.016336,0.002706,-0.004485,0.047689,-0.01903,-0.019662,0.031831,-0.005724,0.008691,0.068729,-0.015298,-0.034392,0.057308,0.071339,0.019425,-0.037799,0.012615,-0.035549,0.059751,-0.045501,-0.022081,0.014408,-0.009105,-0.045379,0.074493,0.034665,0.017413,0.015392,0.038344,0.057024
33,实热,3.0,-0.006204,0.019198,0.000293,0.009879,-0.045038,0.043836,0.003765,0.025729,-0.025689,0.010123,-0.006323,-0.004612,0.048079,0.008088,0.027548,-0.042425,0.00522,-0.011972,0.083115,-0.002912,0.015185,-0.025596,0.021301,-0.009509,-0.023152,0.036241,0.082472,-0.043517,0.005413,-0.006965,0.057581,0.032021,0.007125,-0.01133,-0.029654,-0.003135,-0.016623,0.002925,-0.017584,-0.019427,-0.017707,0.036419,0.010696,-0.016911,0.026736,0.033592,-0.014394,0.012677,0.079667,-0.050932,-0.005148,-0.005865,0.012485,0.042994,0.067134,0.017046,0.034969,-0.022432,0.004295,-0.00572,-0.020227,-0.018197,0.008701,0.027371,-0.024537,-0.005215,0.002416,-0.004759,0.014086,0.032161,-0.063342,-0.013513,-0.034477,0.004306,-0.023395,0.019051,0.001951,-0.037145,0.024046,0.051448,0.016019,0.032046,0.065421,0.016106,-0.011483,0.048358,0.009659,-0.040305,0.00809,-0.035185,0.015796,0.018324,0.052899,0.001371,0.065767,-0.019436,0.053509,-0.015212,0.037871,-0.033345
34,传染,3.0,-0.011414,0.034458,-0.001119,0.00678,-0.042166,0.028462,0.005664,0.036078,-0.00826,0.015648,-0.002687,0.014414,0.034372,0.007897,0.031925,-0.027465,-0.001402,-0.007096,0.030723,-0.016324,0.027577,0.002349,0.012771,0.003309,-0.021595,0.008699,0.054432,-0.027611,-0.008695,-0.016511,0.023065,0.020861,-0.012065,-0.019517,-0.010337,-0.031079,-0.004819,0.007469,-0.020256,-0.019866,-0.034391,0.017097,0.027289,0.006815,0.00833,0.019381,-0.004848,-0.018263,0.046643,-0.039231,-0.003161,-0.004341,0.005805,0.029303,0.03711,0.024623,-0.004491,-0.01457,-0.014042,-0.006238,-0.010063,-0.01635,0.006495,0.028878,0.00392,-0.002948,0.017217,0.003712,0.014133,0.01313,-0.044002,0.003958,0.005201,0.000346,-0.003013,0.009584,-0.016323,-0.024285,0.001575,0.037625,0.009219,0.02183,0.032257,-0.003305,-0.022737,0.032978,0.001554,-0.046384,0.009258,-0.039162,0.023189,0.007895,0.03471,0.002517,0.032215,-0.012191,-0.003681,-0.028652,0.019368,-0.0364
35,疟,2.0,-0.03985,0.031605,0.035771,0.012077,-0.08644,0.050007,0.006817,0.054499,-0.016958,0.012426,-0.017924,-0.016899,0.076415,0.054754,0.047311,-0.059857,0.010176,-0.014276,0.096247,-0.031254,0.007552,-0.055848,0.021413,-0.014899,0.012965,0.036279,0.115437,-0.043414,-0.018875,0.004843,0.077502,0.048917,0.01053,0.013384,-0.021791,-0.020543,0.033303,0.030303,0.000133,0.005802,-0.072299,0.03278,-0.001546,0.016025,0.052697,0.041914,-0.024761,0.019355,0.044369,-0.058024,-0.031285,0.001133,-0.038201,0.038272,0.054615,0.045412,0.0496,-0.049218,-0.017502,-0.013974,-0.000227,-0.015111,0.018607,0.017116,-0.010006,0.002746,0.010649,-0.010345,0.013454,0.065557,-0.049892,-0.001365,-0.025759,0.01357,-0.023271,0.048442,0.021064,-0.062009,-0.005307,0.064079,0.009976,0.043571,0.052961,0.022586,-0.055397,0.088343,-0.0091,-0.020331,-0.019254,-0.025965,0.035672,-0.023872,0.058018,-0.001342,0.047272,-0.030616,0.050764,0.038863,0.041481,-0.075513
36,六味地黄,4.0,0.014109,-0.00088,-0.015712,0.037367,-0.007156,-0.012958,0.042792,0.015481,0.00197,0.001147,-0.017938,0.019968,-0.008476,-0.026937,0.033076,0.010824,0.011809,0.013978,-0.004391,-0.011105,0.012353,0.038382,-0.003461,0.004333,-0.015445,0.063028,0.065803,-0.005787,0.016648,0.014566,-0.010241,0.025426,0.010213,-0.005991,-0.022883,-0.019342,-0.039063,-0.049703,-0.029457,-0.040955,0.006318,0.005879,0.010474,-0.019326,0.021423,0.024619,0.011293,0.000583,0.020816,-0.020428,-0.010026,-0.013993,0.022968,0.040559,0.019989,0.002671,-0.009482,-0.005279,-0.0197,0.007631,-0.040893,0.008182,0.014041,-0.006695,0.019458,0.015903,-0.026561,-0.01514,0.011093,0.00354,-0.027459,0.010851,-0.018889,0.016722,-0.013697,-0.018955,0.014627,-0.002921,0.009238,0.016268,0.00737,0.014929,0.032178,-0.005393,0.010067,-0.037366,-0.015167,-0.047214,0.032645,-0.055237,-0.002844,0.024333,-0.00525,-0.028406,0.017322,0.019403,-0.009454,-0.0029,0.028401,-0.016012
37,大出血,3.0,0.002813,0.036554,0.018323,-0.013675,-0.016457,0.026595,0.007088,0.009107,-0.020445,-0.042832,0.000152,0.034217,0.000323,-0.007375,-0.019193,-0.033116,0.014646,0.003024,-0.022465,-0.0322,0.018242,-0.013164,-0.02399,0.011232,-0.00072,0.008995,0.01021,0.00315,-0.015594,0.00685,-0.010499,0.005776,0.002407,-0.001746,0.001914,0.007569,0.001609,0.001886,-0.007101,0.009832,0.009389,-0.012021,0.011964,0.027804,-0.026527,-0.03819,0.005651,0.007307,-0.004757,-0.049419,-0.031272,-0.002116,0.005442,-0.018653,-0.016286,0.004575,-0.02475,0.030064,0.003221,0.002273,0.005262,-0.010099,-0.011617,0.025355,-0.017881,-0.009005,-0.001147,0.008702,0.008174,-0.007337,-0.019071,-0.001332,0.009648,-0.037901,0.004986,0.000277,0.000685,-0.015918,-0.022355,0.02296,-0.005978,0.003109,-0.047901,-0.03631,-0.042745,0.009244,0.020029,0.008548,-0.004911,4.5e-05,0.029504,-0.003264,0.000444,0.019102,-0.012234,0.004631,-0.023931,-0.015699,-0.007345,0.016779
38,参苓,4.0,0.002621,0.004169,0.007144,0.042081,0.027276,-0.05158,0.073926,-0.058846,0.056813,0.062554,0.00202,-0.07337,-0.009033,-0.011808,0.063131,0.045808,-0.057983,0.02843,-0.051314,0.018791,-0.051898,0.084515,0.052836,0.004689,0.020889,0.042586,-0.028478,0.002794,0.0249,-0.029202,0.013627,-0.068983,-0.01894,0.032857,0.036824,0.026645,-0.003205,-0.007305,0.005891,-0.015021,0.01384,0.067425,-0.013811,-0.022746,0.020047,0.002413,0.017553,-0.003902,-0.005216,0.066911,-0.021576,-0.011127,0.023115,0.001284,-0.007928,-0.014744,0.004842,-0.077337,-0.031576,0.073276,-0.079022,0.019511,-0.01198,-0.009812,0.024373,-0.020888,-0.002462,0.007983,0.058813,0.012408,-0.026886,0.003669,-0.047661,0.052207,-0.069906,-0.015635,-0.013186,-0.028714,0.031358,-0.017106,0.019088,0.052878,0.040344,0.048237,0.074669,-0.077142,-0.034808,0.008163,0.012192,-0.028644,-0.047878,0.000312,-0.030246,-0.054966,-0.017044,0.009601,-0.013232,-6.9e-05,-0.042203,-0.036836
39,适应症,2.0,-0.012544,0.00658,0.011634,-0.030482,-0.003047,0.027541,-0.038597,0.024118,-0.018401,0.012957,0.000202,-0.014006,0.024832,0.023419,-0.015343,-0.014927,0.002624,-0.006243,0.023683,-0.005432,-0.016764,-0.034412,0.004053,-0.017027,0.0289,-0.029082,-0.035594,1e-06,-0.015025,-0.001152,-0.022089,-0.001942,-0.002596,0.010808,0.008437,-0.006467,0.036789,0.050182,0.017648,0.026515,-0.023973,-0.004312,0.003111,0.028491,0.004798,-0.013097,-0.013588,-0.010558,-0.022487,-0.00343,-0.015344,0.002493,0.001476,-0.020488,-0.020456,0.015789,-0.018426,0.009055,-0.001978,0.012593,0.014751,-0.016471,0.004194,-0.009177,-0.000839,-0.026201,0.0246,-0.003174,-0.017485,-0.008423,0.014755,0.001701,0.010651,-0.01766,0.022202,0.01981,-0.008698,-0.001428,-0.016675,-0.01596,-0.010108,0.024456,-0.028526,-0.016837,-0.007186,0.038691,0.005269,0.020977,-0.035175,0.024921,0.023682,-0.002128,0.003598,0.024016,-0.028108,-0.018692,-0.005363,0.014205,-0.018584,-0.011003
40,灸,4.0,-0.000314,0.010597,0.017191,0.029886,-0.011955,0.013359,0.011517,0.010077,-0.023744,0.019946,-0.019706,-0.010931,0.026214,0.021094,0.020619,0.011214,0.003554,0.006042,0.033816,-0.019914,0.009151,-0.000263,0.004259,-0.006212,-0.003725,0.042174,0.053014,-0.023021,-0.002325,0.002669,0.025456,0.048278,0.016288,0.015769,-0.033715,0.003305,0.005768,-0.021587,-0.012415,0.001232,-0.012286,0.026597,0.006768,-0.01425,0.039527,0.036115,-0.027517,0.017882,0.056035,-0.021702,-0.022255,-0.003601,0.001002,0.013521,0.026789,0.029069,-0.007855,-0.018453,-0.02383,-0.008975,0.001094,0.005716,0.0059,-0.014369,0.001831,-0.010547,-0.000847,0.005032,0.00904,0.013355,-0.043812,-0.007658,-0.054123,-0.010677,-0.01517,0.025177,0.002831,-0.018799,0.021456,0.020388,0.00696,0.026357,0.048875,-0.006657,-0.014978,0.026975,0.008823,-0.01432,0.001216,-0.017027,0.005879,0.011843,0.021327,-0.00386,0.01893,-0.001857,0.026088,-0.008675,0.026417,-0.05162
41,少阴,3.0,-0.021797,-0.042302,0.02623,0.020762,-0.024366,-0.023426,-0.007084,-0.02832,0.015391,0.010946,-0.009615,-0.048408,0.022921,0.050723,0.032386,0.011267,-0.014823,-0.032887,0.040777,0.046696,-0.029109,-0.016032,0.030995,-0.026115,0.027214,0.006095,0.022794,0.02429,0.009963,0.009393,0.043562,-0.018315,0.000531,0.039416,0.007137,-0.016282,0.033435,0.030559,0.023411,0.03665,-0.039036,-0.001736,-0.048856,-0.031965,0.059531,0.02545,-0.020656,0.032241,-0.033641,0.039361,0.037856,0.010427,-0.048373,0.00145,0.025496,0.023479,0.047926,-0.059881,-0.004424,0.004585,0.003339,0.042141,0.016578,-0.026385,0.001729,0.022027,0.017572,-0.027211,0.000255,0.026534,0.03713,-0.04026,-0.007785,0.072293,-0.065591,0.021583,0.052639,-0.016012,0.022691,-0.03121,-0.014493,-0.030002,0.061554,0.109507,0.011519,0.008204,-0.033866,0.029671,0.003862,0.026991,-0.01268,-0.016889,-0.0006,-0.03448,0.025024,0.001676,0.063313,0.119567,0.002386,-0.024422
42,垢,3.0,0.034494,0.024114,-0.013098,0.04551,0.021942,-0.002736,0.033018,0.025542,-0.03354,0.004641,-0.018048,0.04834,-0.00848,-0.028483,0.040229,0.046895,0.039027,0.000968,0.009536,-0.003046,0.029864,0.048944,-0.031045,0.005183,-0.022867,0.057843,0.064412,0.023141,0.010401,0.040597,-0.039539,0.050735,-0.010318,-0.001412,-0.032989,-0.063124,-0.04763,-0.071433,-0.030036,-0.049485,-0.013339,0.001652,0.023111,-0.005891,-0.005917,0.017413,0.003694,0.007543,0.047123,-0.030168,-0.017083,0.006362,0.04855,0.011663,-0.000769,0.044488,-0.059192,0.024433,-0.03973,-0.016838,0.004861,0.024416,0.031605,-0.006783,0.046403,0.041569,-0.045247,-0.026883,-0.002137,-0.026467,-0.027997,0.003336,0.000716,0.010238,0.020485,-0.019705,0.018256,-0.001727,-0.001994,0.026871,-0.017107,-0.00445,0.027838,-0.021276,-0.018077,-0.023114,0.004463,-0.052503,0.050296,-0.078194,0.001949,0.045098,0.007989,-0.036801,0.024737,0.015767,-0.030289,-0.016214,0.033401,-0.027831
43,吐泻,2.0,0.032009,0.018602,-0.008338,0.012365,-0.022607,0.037122,0.017764,0.044168,-0.02934,0.002993,-0.011889,0.042306,0.009762,-0.006221,0.033878,-0.024432,0.013577,-0.021326,0.044507,-0.014613,0.027711,0.03144,-0.00087,-0.020932,-0.037417,0.040959,0.070904,0.007054,0.025897,0.011698,-0.010229,0.029561,-0.005025,-0.038382,-0.030218,-0.038412,-0.036282,-0.023827,-0.009959,-0.051988,-0.013924,0.017358,0.016248,-0.015854,0.020442,0.0297,-0.033506,0.018573,0.052787,-0.068961,-0.016135,-0.011498,0.041215,0.028537,0.025056,0.015194,-0.007112,0.007778,-0.004899,-0.002192,-0.03223,0.002484,0.017747,0.011366,-0.010049,0.011168,-0.019717,-0.01561,-0.003971,-0.008446,-0.053613,-0.008602,-0.004765,0.014913,-0.011371,-0.00171,0.013651,-0.018092,0.015989,0.029413,-0.01477,0.001176,0.031567,-0.000911,-0.019347,0.010498,-0.003502,-0.043413,0.027749,-0.051854,0.014908,0.057173,0.02673,-0.000165,0.022483,0.000904,0.009782,-0.006049,0.032493,0.001105
